userid;username;date;time;retweets;favorites;text;geo;mentions;hashtags;tweetid;permalink
19025957;TTCnotices;2017-05-22;00:51;1;0;"504 King diverting eastbound via Church, Queen, due to mechanical problems at King and Jarvis. # TTC";;;# TTC;"866516798233075712";https://twitter.com/TTCnotices/status/866516798233075712
19025957;TTCnotices;2017-05-19;23:11;0;0;"ALL CLEAR: The delay at Dundas West Stn has now cleared and full service on the 504 King service has resumed. # TTC";;;# TTC;"865766895563223046";https://twitter.com/TTCnotices/status/865766895563223046
19025957;TTCnotices;2017-05-19;22:57;0;2;"504 King service turning back at Roncesvalles due to a disorderly male blocking streetcars at Dundas West Stn. # TTC";;;# TTC;"865763405390643200";https://twitter.com/TTCnotices/status/865763405390643200
19025957;TTCnotices;2017-05-18;16:38;1;1;"ALL CLEAR: The delay at King and Niagara has cleared. 504 King and 514 Cherry have resumed regular routing. # TTC";;;# TTC;"865305724573843457";https://twitter.com/TTCnotices/status/865305724573843457
19025957;TTCnotices;2017-05-18;16:32;2;0;"504 King and 514 Cherry diverting eastbound via Shaw, Queen, Spadina, due to a collision at King and Niagara. # TTC";;;# TTC;"865304218558660609";https://twitter.com/TTCnotices/status/865304218558660609
19025957;TTCnotices;2017-05-17;10:47;1;0;"ALL CLEAR: The roadway on King at Peter is now clear. 504 King service has resumed regular routing. # TTC";;;# TTC;"864854941004967942";https://twitter.com/TTCnotices/status/864854941004967942
19025957;TTCnotices;2017-05-17;10:28;0;0;"504 King service holding westbound on King at Peter due to a collision. # TTC";;;# TTC;"864850055290900483";https://twitter.com/TTCnotices/status/864850055290900483
19025957;TTCnotices;2017-05-15;11:04;0;1;"ALL CLEAR: The delay and Broadview and Queen is now clear and 504 King has resumed regular routing. # TTC";;;# TTC;"864134459670634496";https://twitter.com/TTCnotices/status/864134459670634496
19025957;TTCnotices;2017-05-15;10:59;0;0;"504 King holding EB at Broadview and Queen due to a stalled streetcar. # TTC";;;# TTC;"864133189161365504";https://twitter.com/TTCnotices/status/864133189161365504
19025957;TTCnotices;2017-05-14;08:24;2;2;"504 King EB svc turning back @Spadina & WB svc turning back @Church. No svc between Church & Spadina for the Sporting Life 10K Run # TTC";;;# TTC;"863731752895991809";https://twitter.com/TTCnotices/status/863731752895991809
19025957;TTCnotices;2017-05-13;21:34;0;1;"ALL CLEAR: The delay at King and Portland has cleared. 504 King and 514 Cherry has returned to regular routing. # TTC";;;# TTC;"863568131276632064";https://twitter.com/TTCnotices/status/863568131276632064
19025957;TTCnotices;2017-05-13;21:23;0;2;"504 king and 514 Cherry holding westbound at King and Portland due to a medical on board a streetcar. # TTC";;;# TTC;"863565462319374336";https://twitter.com/TTCnotices/status/863565462319374336
19025957;TTCnotices;2017-05-13;21:18;1;1;"ALL CLEAR: The delay at Dundas and Roncesvalles has cleared. 504 King and 505 Dundas have resumed regular routing. # TTC";;;# TTC;"863564116321075202";https://twitter.com/TTCnotices/status/863564116321075202
19025957;TTCnotices;2017-05-13;20:45;1;0;"504 King turning back eastbound at Roncesvalles and Queen, due to a collision at Roncesvalles and Dundas. # TTC";;;# TTC;"863555912484651008";https://twitter.com/TTCnotices/status/863555912484651008
19025957;TTCnotices;2017-05-13;10:14;1;0;"ALL CLEAR: The delay at Roncesvalles and Fermanagh has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"863397080034881536";https://twitter.com/TTCnotices/status/863397080034881536
19025957;TTCnotices;2017-05-13;09:58;1;1;"504 King turning back from Roncesvalles and Queen, due to an auto blocking the tracks at Roncesvalles and Fermanagh. # TTC";;;# TTC;"863393083517542400";https://twitter.com/TTCnotices/status/863393083517542400
19025957;TTCnotices;2017-05-12;20:08;0;0;"ALL CLEAR: The delay at Broadview and Dundas has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"863184166535475201";https://twitter.com/TTCnotices/status/863184166535475201
19025957;TTCnotices;2017-05-12;19:44;1;1;"504 King diverting via Parliament, Dundas, due to a stalled streetcar at Broadview and Dundas. # TTC";;;# TTC;"863178130034491392";https://twitter.com/TTCnotices/status/863178130034491392
19025957;TTCnotices;2017-05-12;17:20;1;0;"ALL CLEAR: The delay at Roncesvalles and Boustead has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"863141782812491776";https://twitter.com/TTCnotices/status/863141782812491776
19025957;TTCnotices;2017-05-12;17:03;2;0;"504 King holding eastbound at King and Blue Jay Way, due to a stalled streetcar. # TTC";;;# TTC;"863137660273139712";https://twitter.com/TTCnotices/status/863137660273139712
19025957;TTCnotices;2017-05-12;17:00;2;0;"504 King turning back from Roncesvalles and Queen, due to a collision at Roncesvalles and Boustead. # TTC";;;# TTC;"863136893021671425";https://twitter.com/TTCnotices/status/863136893021671425
19025957;TTCnotices;2017-05-12;05:08;1;1;"ALL CLEAR: The delay both ways at King and Parliament has now cleared and full service on the 504 King service has resumed. # TTC";;;# TTC;"862957533979435009";https://twitter.com/TTCnotices/status/862957533979435009
19025957;TTCnotices;2017-05-12;03:46;1;0;"504 King service diverting both ways via Queen, Parliament due to a fire at King and Parliament. # TTC";;;# TTC;"862936903900901376";https://twitter.com/TTCnotices/status/862936903900901376
19025957;TTCnotices;2017-05-11;10:00;0;1;"ALL CLEAR: The delay at King and Bay has cleared. 504 King and 514 Cherry have returned to regular routing. # TTC";;;# TTC;"862668645239070725";https://twitter.com/TTCnotices/status/862668645239070725
19025957;TTCnotices;2017-05-11;09:52;1;0;"504 King and 514 Cherry holding westbound on King at Bay due to a stalled streetcar. # TTC";;;# TTC;"862666824252616704";https://twitter.com/TTCnotices/status/862666824252616704
19025957;TTCnotices;2017-05-10;03:03;0;1;"ALL CLEAR: The delay eastbound at King and River has now cleared and full service on the 504 King service has resumed. # TTC";;;# TTC;"862201524461740032";https://twitter.com/TTCnotices/status/862201524461740032
19025957;TTCnotices;2017-05-10;02:45;0;1;"504 King service diverting eastbound via Parliament, Queen, Broadview due to a fire at King and River. # TTC";;;# TTC;"862196908256899073";https://twitter.com/TTCnotices/status/862196908256899073
19025957;TTCnotices;2017-05-08;09:37;0;2;"ALL CLEAR: The delay eastbound on King at Simcoe has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"861575818795003904";https://twitter.com/TTCnotices/status/861575818795003904
19025957;TTCnotices;2017-05-08;09:00;1;2;"UPDATE: 504 King holding eastbound on King at Simcoe due to stalled auto blocking the rail. # TTC";;;# TTC;"861566468198207488";https://twitter.com/TTCnotices/status/861566468198207488
19025957;TTCnotices;2017-05-08;08:56;0;0;"504 King holding eastbound on King at Simcoe due to a parked auto blocking the rail. # TTC";;;# TTC;"861565429013258240";https://twitter.com/TTCnotices/status/861565429013258240
19025957;TTCnotices;2017-05-07;12:24;0;2;"ALL CLEAR: Queen and River has re-opened. 501 Queen, 504 King, 514 Cherry have returned to regular routing. # TTC";;;# TTC;"861255471130398721";https://twitter.com/TTCnotices/status/861255471130398721
19025957;TTCnotices;2017-05-07;09:05;0;1;"504 King diverting both ways via Broadview, Dundas, Parliament, due to a collision at Queen and River # TTC";;;# TTC;"861205454625624064";https://twitter.com/TTCnotices/status/861205454625624064
19025957;TTCnotices;2017-05-07;06:30;1;1;"504 King diverting both ways via Broadview, Dundas, Parliament, due to a collision at Queen and River. # TTC";;;# TTC;"861166368481304576";https://twitter.com/TTCnotices/status/861166368481304576
19025957;TTCnotices;2017-05-07;03:49;0;0;"ALL CLEAR: King and Shaw is open. 504 King back to regular routing. # TTC";;;# TTC;"861125850409959424";https://twitter.com/TTCnotices/status/861125850409959424
19025957;TTCnotices;2017-05-07;02:44;1;0;"504 King route diverting west via Shaw, Queen, Dufferin due to emergency crews blocking the rail. # TTC.";;;# TTC.;"861109568566419456";https://twitter.com/TTCnotices/status/861109568566419456
19025957;TTCnotices;2017-05-06;13:56;4;1;"15 minute longer than normal wait and travel times expected on all streetcar routes, 501, 504, 505, 514, due to a parade along Spadina. # TTC";;;# TTC;"860916257759035392";https://twitter.com/TTCnotices/status/860916257759035392
19025957;TTCnotices;2017-05-06;12:57;0;2;"504 King and 504 CHerry holding eastbound at King and Spadina due to a parade. # TTC";;;# TTC;"860901469431746561";https://twitter.com/TTCnotices/status/860901469431746561
19025957;TTCnotices;2017-05-06;12:22;0;0;"ALL CLEAR: The delay at King and Princess has cleared. 504 King and 514 Cherry have resumed regular routing. # TTC";;;# TTC;"860892635069915136";https://twitter.com/TTCnotices/status/860892635069915136
19025957;TTCnotices;2017-05-06;12:08;0;1;"504 King diverting eastbound via Church, Queen, due to a collision blocking the rails at King and Princess. # TTC";;;# TTC;"860889019034554368";https://twitter.com/TTCnotices/status/860889019034554368
19025957;TTCnotices;2017-05-05;16:53;0;2;"ALL CLEAR: The delay at King and Trinity has cleared. 504 King and 514 Cherry have resumed regular routing. # TTC";;;# TTC;"860598352039350273";https://twitter.com/TTCnotices/status/860598352039350273
19025957;TTCnotices;2017-05-05;16:29;0;1;"504 King and 514 Cherry routes diverting westbound via Queen, Parliament, due to a collision at King and Trinity. # TTC";;;# TTC;"860592361537142787";https://twitter.com/TTCnotices/status/860592361537142787
19025957;TTCnotices;2017-05-05;13:21;1;1;"ALL CLEAR: The delay at King and Bathurst has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"860544929776455681";https://twitter.com/TTCnotices/status/860544929776455681
19025957;TTCnotices;2017-05-05;12:54;0;0;"504 King route holding westbound on King at Bathurst, due to a collision. # TTC";;;# TTC;"860538195087327232";https://twitter.com/TTCnotices/status/860538195087327232
19025957;TTCnotices;2017-05-04;11:35;1;2;"ALL CLEAR: The delay at King and Bay has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"860155943719456768";https://twitter.com/TTCnotices/status/860155943719456768
19025957;TTCnotices;2017-05-04;10:47;1;0;"504 King holding eastbound due to a stalled streetcar at King and Bay. # TTC";;;# TTC;"860143833383927808";https://twitter.com/TTCnotices/status/860143833383927808
19025957;TTCnotices;2017-05-04;09:47;2;0;"504 King/514 Cherry diverting westbound via Queen, Parliament, King due to a collision at King and Parliament. # TTC";;;# TTC;"860128641128247296";https://twitter.com/TTCnotices/status/860128641128247296
19025957;TTCnotices;2017-05-04;08:58;0;1;"ALL CLEAR: The delay at King and Church has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"860116381513244673";https://twitter.com/TTCnotices/status/860116381513244673
19025957;TTCnotices;2017-05-04;08:13;2;0;"UPDATE: 504 King service diverting eastbound via Spadina, Queen, Church due to a stalled vehicle at King and Church. # TTC";;;# TTC;"860105136823308289";https://twitter.com/TTCnotices/status/860105136823308289
19025957;TTCnotices;2017-05-04;08:04;0;0;"504 King service holding eastbound at King and Church due to a stalled vehicle. # TTC";;;# TTC;"860102956397580289";https://twitter.com/TTCnotices/status/860102956397580289
19025957;TTCnotices;2017-05-03;16:39;0;1;"ALL CLEAR: The delay at Broadview and Millbrook has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"859870145262604288";https://twitter.com/TTCnotices/status/859870145262604288
19025957;TTCnotices;2017-05-03;15:56;0;0;"504 King diverting both ways via Broadview, Dundas, Parliament, due to a collision at Broadview and Millbrook. # TTC";;;# TTC;"859859313476718595";https://twitter.com/TTCnotices/status/859859313476718595
19025957;TTCnotices;2017-05-03;15:17;0;3;"ALL CLEAR: The delay at King and Sudbury has cleared. 504 King and 514 Cherry have returned to regular routing. # TTC";;;# TTC;"859849365321637888";https://twitter.com/TTCnotices/status/859849365321637888
19025957;TTCnotices;2017-05-03;15:03;0;0;"504 King and 514 Cherry diverting eastbound via Dufferin, Queen, Church, due to a stalled streetcar at King and Sudbury. # TTC";;;# TTC;"859845906534981634";https://twitter.com/TTCnotices/status/859845906534981634
19025957;TTCnotices;2017-05-03;00:11;1;2;"ALL CLEAR: The delay both ways at King and Yonge has now cleared and full service on the 504 King/514 Cherry service has resumed. # TTC";;;# TTC;"859621320425971712";https://twitter.com/TTCnotices/status/859621320425971712
19025957;TTCnotices;2017-05-02;22:22;1;0;"Update: 504 Streetcars are diverting both ways via King, Church, Spadina due to Hydro repairs at King and Yonge. # TTC";;;# TTC;"859594002286481413";https://twitter.com/TTCnotices/status/859594002286481413
19025957;TTCnotices;2017-05-02;22:17;0;0;"Update: 504 King buses being utilized EB via River, Shuter, Parliament due to Hydro repair at King and Yonge. # TTC";;;# TTC;"859592758918619136";https://twitter.com/TTCnotices/status/859592758918619136
19025957;TTCnotices;2017-05-02;22:14;0;1;"Update: 504 King buses being utilized WB via Yonge, Adelaide, Church due to Hydro repair at King and Yonge. # TTC";;;# TTC;"859591882485227528";https://twitter.com/TTCnotices/status/859591882485227528
19025957;TTCnotices;2017-05-02;20:10;3;2;"Update:504 Streetcars are diverting both ways via Spadina, Queen, due to Hydro repairs at King and Yonge. # TTC";;;# TTC;"859560744572129280";https://twitter.com/TTCnotices/status/859560744572129280
19025957;TTCnotices;2017-05-02;18:25;0;1;"Update: 504 King buses being utilized WB via Broadview/King/Church/Richmond/Bay/King/Bathurst due to Hydro repair at King & Yonge. # TTC";;;# TTC;"859534243864748033";https://twitter.com/TTCnotices/status/859534243864748033
19025957;TTCnotices;2017-05-02;18:22;0;2;"Update: 504 King buses being utilized EB via Bathurst/King/Bay/Adelaide/Church/King/Broadview Stn due to Hydro repair at King & Yonge. # TTC";;;# TTC;"859533562877489154";https://twitter.com/TTCnotices/status/859533562877489154
19025957;TTCnotices;2017-05-02;18:18;1;2;"UPDATE: 504 King/514 Cherry are diverting both ways via Spadina, Queen, Church due to emergency Hydro Repairs at King and Yonge. # TTC";;;# TTC;"859532467476234245";https://twitter.com/TTCnotices/status/859532467476234245
19025957;TTCnotices;2017-05-02;12:25;0;0;"504 King diverting E/B via Spadina, Queen, due to emergency hydro repairs at King & Yonge. # TTC";;;# TTC;"859443769887862785";https://twitter.com/TTCnotices/status/859443769887862785
19025957;TTCnotices;2017-05-02;12:25;0;0;"504 King & 514 Cherry diverting W/B via Church, Richmond, Victoria, Queen, Spadina due to emergency hydro repairs at King & Yonge. # TTC";;;# TTC;"859443662660530183";https://twitter.com/TTCnotices/status/859443662660530183
19025957;TTCnotices;2017-05-02;07:31;3;1;"504 King & 514 Cherry diverting W/B via Church, Richmond, Victoria, Queen, Spadina due to emergency hydro repairs @King & Yonge. # TTC";;;# TTC;"859369860752707584";https://twitter.com/TTCnotices/status/859369860752707584
19025957;TTCnotices;2017-05-02;07:18;4;2;"Update: 504 King diverting E/B via Spadina, Queen, due to emergency hydro repairs at King & Yonge. # TTC";;;# TTC;"859366528017469440";https://twitter.com/TTCnotices/status/859366528017469440
19025957;TTCnotices;2017-05-02;06:49;3;0;"2/2: 504 King & 514 Cherry diverting W/B via Church, Richmond, Victoria, Queen, Spadina due to emergency hydro repairs @King & Yonge. # TTC";;;# TTC;"859359268063072256";https://twitter.com/TTCnotices/status/859359268063072256
19025957;TTCnotices;2017-05-02;06:49;5;1;"1/2: 504 King & 514 Cherry continue to divert E/B via Spadina, Queen, Church, due to emergency hydro repairs at King and Yonge. # TTC";;;# TTC;"859359077658394626";https://twitter.com/TTCnotices/status/859359077658394626
19025957;TTCnotices;2017-05-02;05:00;4;0;"504 King continues to divert EB Spadina/Queen/Church & WB Church/Richmond/Victoria/Queen/Spadina due to an ongoing road closure,King @Yonge";;;;"859331877353779201";https://twitter.com/TTCnotices/status/859331877353779201
19025957;TTCnotices;2017-05-01;18:19;4;5;"504 King diverting EB via Spadina/Queen/Church & WB via Church/Richmond/Victoria/Queen/Spadina due to a road closure at King and Yonge. # TTC";;;# TTC;"859170350730543104";https://twitter.com/TTCnotices/status/859170350730543104
19025957;TTCnotices;2017-05-01;17:41;22;5;"504 King/514 Cherry diverting EB via Spadina/Queen/Church & WB via Church/Richmond/Victoria due to a road closure at King and Yonge. # TTC";;;# TTC;"859160808965775361";https://twitter.com/TTCnotices/status/859160808965775361
19025957;TTCnotices;2017-05-01;17:30;7;5;"504 King diverting EB via Spadina/Queen/Church & WB via Church/Richmond/Victoria due to a road closure at King and Yonge.";;;;"859158232887164932";https://twitter.com/TTCnotices/status/859158232887164932
19025957;TTCnotices;2017-04-30;16:17;6;3;"ALL CLEAR: The Khalsa Parade has now ended. 121, 501, 504, 509, 510, 511 and 514 routes are back to regular routing. # TTC";;;# TTC;"858777371276697600";https://twitter.com/TTCnotices/status/858777371276697600
19025957;TTCnotices;2017-04-30;15:23;5;4;"501, 504, 509, 510, 511 and 514 streetcar routes on various diversions, due to the Khalsa Parade moving through the downtown area. # TTC";;;# TTC;"858763803504369669";https://twitter.com/TTCnotices/status/858763803504369669
19025957;TTCnotices;2017-04-30;08:09;0;0;"ALL CLEAR: The delay at King and Spadina has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"858654612596903936";https://twitter.com/TTCnotices/status/858654612596903936
19025957;TTCnotices;2017-04-30;05:12;0;0;"UPDATE: 504 King is diverting WB via York, Queen, Spadina & EB Spadina, Queen, Church due to a collision at King & Spadina.";;;;"858610056270675969";https://twitter.com/TTCnotices/status/858610056270675969
19025957;TTCnotices;2017-04-30;05:09;0;0;"504 King is diverting WB via York, Queen, Spadina due to a collision at King & Spadina. # TTC";;;# TTC;"858609294987726848";https://twitter.com/TTCnotices/status/858609294987726848
19025957;TTCnotices;2017-04-28;20:30;0;0;"ALL CLEAR: The delay at King and John has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"858116360219627521";https://twitter.com/TTCnotices/status/858116360219627521
19025957;TTCnotices;2017-04-28;20:12;0;0;"504 King route diverting eastbound via York, Queen, Spadina, due to a medical emergency on board a streetcar at King and John. # TTC";;;# TTC;"858111834188066817";https://twitter.com/TTCnotices/status/858111834188066817
19025957;TTCnotices;2017-04-28;17:44;0;1;"ALL CLEAR: The delay at King and Bathurst has cleared. 504 King and 514 Cherry have resumed regular routing. # TTC";;;# TTC;"858074558242402305";https://twitter.com/TTCnotices/status/858074558242402305
19025957;TTCnotices;2017-04-28;17:35;0;0;"504 King route diverting eastbound via Shaw, Queen, Spadina, due to a collision at King and Bathurst. # TTC";;;# TTC;"858072101877669889";https://twitter.com/TTCnotices/status/858072101877669889
19025957;TTCnotices;2017-04-26;13:00;1;2;"ALL CLEAR: The delay on King at Simcoe has now cleared. 504 King service has resumed. # TTC";;;# TTC;"857278276875825152";https://twitter.com/TTCnotices/status/857278276875825152
19025957;TTCnotices;2017-04-26;12:25;0;1;"504 King route holding eastbound on King at Simcoe due to multiple school buses parked blocking the roadway. # TTC";;;# TTC;"857269449304535041";https://twitter.com/TTCnotices/status/857269449304535041
19025957;TTCnotices;2017-04-21;08:23;0;0;"ALL CLEAR: The delay at King and Sumac has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"855396617561808897";https://twitter.com/TTCnotices/status/855396617561808897
19025957;TTCnotices;2017-04-21;08:05;0;0;"504 King route diverting eastbound via Parliament, Queen due to a stalled streetcar at King and Sumac. # TTC";;;# TTC;"855392120231915520";https://twitter.com/TTCnotices/status/855392120231915520
19025957;TTCnotices;2017-04-20;15:54;1;1;"ALL CLEAR: The delay at Broadview and Wolfrey has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"855147738400522242";https://twitter.com/TTCnotices/status/855147738400522242
19025957;TTCnotices;2017-04-20;15:43;1;1;"504 King route holding northbound at Broadview and Wolfrey, due to emergency response vehicles blocking rails. # TTC";;;# TTC;"855144844846563328";https://twitter.com/TTCnotices/status/855144844846563328
19025957;TTCnotices;2017-04-19;09:02;1;1;"ALL CLEAR: The delay at Queen and River has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"854681599471996929";https://twitter.com/TTCnotices/status/854681599471996929
19025957;TTCnotices;2017-04-19;08:37;1;0;"504 King route holding eastbound on Queen at River, due to a stalled streetcar. # TTC";;;# TTC;"854675393692958721";https://twitter.com/TTCnotices/status/854675393692958721
19025957;TTCnotices;2017-04-18;15:22;0;0;"ALL CLEAR: The delay at King and River has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"854414874260144128";https://twitter.com/TTCnotices/status/854414874260144128
19025957;TTCnotices;2017-04-16;21:10;0;0;"ALL CLEAR: The delay at King and York has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"853777586031296515";https://twitter.com/TTCnotices/status/853777586031296515
19025957;TTCnotices;2017-04-16;20:57;0;0;"504 King diverting WB Spadina, Queen, Church & EB Church, Richmond, Victoria, Queen, Spadina, due to the road blocked at King and York. # TTC";;;# TTC;"853774505239556097";https://twitter.com/TTCnotices/status/853774505239556097
19025957;TTCnotices;2017-04-15;14:20;0;0;"ALL CLEAR: The delay at King and Dowling has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"853311965657276417";https://twitter.com/TTCnotices/status/853311965657276417
19025957;TTCnotices;2017-04-15;14:10;0;0;"UPDATE: 504 King route diverting eastbound via Queen, Shaw, due to a stalled streetcar at King and Dowling. # TTC";;;# TTC;"853309488190951424";https://twitter.com/TTCnotices/status/853309488190951424
19025957;TTCnotices;2017-04-15;13:50;0;0;"504 King route holding eastbound at King and Dowling, near Dufferin, due to a stalled streetcar. # TTC";;;# TTC;"853304590636376065";https://twitter.com/TTCnotices/status/853304590636376065
19025957;TTCnotices;2017-04-13;17:55;0;1;"ALL CLEAR: The delay at Roncesvalles and Wright has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"852641387719925761";https://twitter.com/TTCnotices/status/852641387719925761
19025957;TTCnotices;2017-04-13;17:41;1;2;"504 King route turning back eastbound at Queen and Roncesvalles, due to a stalled streetcar at Roncesvalles and Wright. # TTC";;;# TTC;"852637891411005444";https://twitter.com/TTCnotices/status/852637891411005444
19025957;TTCnotices;2017-04-13;12:31;0;0;"ALL CLEAR: The delay at Dundas and Bloor has cleared. 504 King and 505 Dundas have returned to regular routing. # TTC";;;# TTC;"852559985779372032";https://twitter.com/TTCnotices/status/852559985779372032
19025957;TTCnotices;2017-04-13;12:24;0;0;"UPDATE: 504 King turning back at Queen and Roncesvalles due to collision at Dundas and Bloor. Shuttle buses operating. # TTC";;;# TTC;"852558217146228736";https://twitter.com/TTCnotices/status/852558217146228736
19025957;TTCnotices;2017-04-13;12:14;0;0;"504 King turning back eastbound via Howard Park, Dundas, Lansdowne, due to a collision on Dundas at Bloor. # TTC";;;# TTC;"852555581147815936";https://twitter.com/TTCnotices/status/852555581147815936
19025957;TTCnotices;2017-04-11;14:10;1;0;"ALL CLEAR: The delay at King and Shaw has cleared. 504 King & 514 Cherry has returned to regular routing. # TTC";;;# TTC;"851860036498460676";https://twitter.com/TTCnotices/status/851860036498460676
19025957;TTCnotices;2017-04-11;13:51;1;2;"UPDATE: 504 King diverting westbound via Spadina, Queen, Shaw due to medical emergency on a streetcar at King and Shaw. # TTC";;;# TTC;"851855192865873920";https://twitter.com/TTCnotices/status/851855192865873920
19025957;TTCnotices;2017-04-11;13:42;0;0;"504 King holding westbound on King at Shaw due to a medical emergency on board a streetcar. # TTC";;;# TTC;"851853095646658560";https://twitter.com/TTCnotices/status/851853095646658560
19025957;TTCnotices;2017-04-10;13:18;0;0;"ALL CLEAR: The delay at Roncesvalles and Howard Park has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"851484604104155138";https://twitter.com/TTCnotices/status/851484604104155138
19025957;TTCnotices;2017-04-10;13:09;1;0;"504 King holding southbound at Roncesvalles and Howard Park due to an auto blocking the rails. # TTC";;;# TTC;"851482255117746176";https://twitter.com/TTCnotices/status/851482255117746176
19025957;TTCnotices;2017-04-07;16:48;1;0;"ALL CLEAR: The delay at King and Church has cleared. 504 King & 514 Cherry has returned to regular routing. # TTC";;;# TTC;"850450250951217153";https://twitter.com/TTCnotices/status/850450250951217153
19025957;TTCnotices;2017-04-07;15:58;1;0;"504 King diverting eastbound via Spadina, Queen, Church due to a collision at King and Church. # TTC";;;# TTC;"850437665862365184";https://twitter.com/TTCnotices/status/850437665862365184
19025957;TTCnotices;2017-04-07;12:36;1;1;"ALL CLEAR: The delay on Dundas at Bloor has now cleared. 504 King/505 Dundas has resumed regular routing. # TTC";;;# TTC;"850386900552753155";https://twitter.com/TTCnotices/status/850386900552753155
19025957;TTCnotices;2017-04-07;11:54;3;0;"504 King route turning back at Queen and Roncesvalles due to autos in collision blocking the roadway on Dundas at Bloor. # TTC";;;# TTC;"850376173163089920";https://twitter.com/TTCnotices/status/850376173163089920
19025957;TTCnotices;2017-04-06;14:29;0;2;"ALL CLEAR: The delay at King and Spadina has now cleared. 514 Cherry and 504 King has resumed regular routing. # TTC";;;# TTC;"850052908603367424";https://twitter.com/TTCnotices/status/850052908603367424
19025957;TTCnotices;2017-04-06;13:45;1;1;"514 Cherry and 504 King diverting westbound via York, Queen, Spadina, due to a collision at King and Spadina. # TTC";;;# TTC;"850041703113379840";https://twitter.com/TTCnotices/status/850041703113379840
19025957;TTCnotices;2017-04-05;11:45;1;0;"ALL CLEAR: The delay at King and Parliament has cleared. 504 King and 514 Cherry have returned to regular routing. # TTC";;;# TTC;"849649184139603968";https://twitter.com/TTCnotices/status/849649184139603968
19025957;TTCnotices;2017-04-05;11:44;0;0;"504 King W/B streetcar service resumed. Shuttle buses operating E/B King and Church to Broadview Stn for water main repair @Parliament.";;;;"849649022642028550";https://twitter.com/TTCnotices/status/849649022642028550
19025957;TTCnotices;2017-04-05;11:05;1;0;"504 King/514 Cherry replacement buses operating between Broadview Stn and King and Church due to water main repairs at King and Parliament.";;;;"849639042396434432";https://twitter.com/TTCnotices/status/849639042396434432
19025957;TTCnotices;2017-04-05;06:00;0;1;"504 Diverting W/B via Queen, Church, Wellington, York and E/B via Church, Queen, due to water main repair at King and Parliament. # TTC";;;# TTC;"849562375950929920";https://twitter.com/TTCnotices/status/849562375950929920
19025957;TTCnotices;2017-04-04;20:08;0;0;"504 King diverting both ways via Church, Queen due to water main repair at King and Parliament. # TTC";;;# TTC;"849413329957289985";https://twitter.com/TTCnotices/status/849413329957289985
19025957;TTCnotices;2017-04-04;09:25;0;1;"ALL CLEAR: The delay at King and John has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"849251592545206272";https://twitter.com/TTCnotices/status/849251592545206272
19025957;TTCnotices;2017-04-04;08:59;1;1;"504 King diverting eastbound via Spadina, Queen, Church, due to a stalled streetcar on King at John. # TTC";;;# TTC;"849244961979723776";https://twitter.com/TTCnotices/status/849244961979723776
19025957;TTCnotices;2017-04-03;18:41;0;2;"ALL CLEAR: The delay at Dundas and Bloor has cleared. 504 King has returned to regular routing. # TTC";;;# TTC;"849029015734288385";https://twitter.com/TTCnotices/status/849029015734288385
19025957;TTCnotices;2017-04-03;18:13;0;0;"UPDATE: 504 King turning back from Queen and Roncesvalles, due to a collision blocking the road at Dundas and Bloor. # TTC";;;# TTC;"849022007769534464";https://twitter.com/TTCnotices/status/849022007769534464
19025957;TTCnotices;2017-04-03;18:08;0;0;"504 King holding westbound Dundas, south of Bloor, due to a collision blocking the roadway. # TTC";;;# TTC;"849020924477222912";https://twitter.com/TTCnotices/status/849020924477222912
19025957;TTCnotices;2017-03-30;11:31;1;0;"ALL CLEAR: The delay at Roncesvalles and Garden has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"847471443197677568";https://twitter.com/TTCnotices/status/847471443197677568
19025957;TTCnotices;2017-03-30;11:07;1;2;"504 King turning back eastbound at Roncesvalles and Queen due to a collision at Roncesvalles and Garden. # TTC";;;# TTC;"847465274190086145";https://twitter.com/TTCnotices/status/847465274190086145
19025957;TTCnotices;2017-03-30;08:35;0;1;"ALL CLEAR: The delay at Roncesvalles and Boustead has cleared. 504 King has resumed regular routing. # TTC";;;# TTC;"847427103263932419";https://twitter.com/TTCnotices/status/847427103263932419
